blur_restaurant_uuid,date,weekday,site_id,village,price,yyyy-mm
r8a2e4a,2021-12-03,5,台南市北區,賢北里,3495.0,2021-12
r8a2e4a,2021-12-04,6,台南市北區,賢北里,4055.0,2021-12
r8a2e4a,2021-12-06,1,台南市北區,賢北里,3370.0,2021-12
r8a2e4a,2021-12-07,2,台南市北區,賢北里,4145.0,2021-12
r8a2e4a,2021-12-08,3,台南市北區,賢北里,3390.0,2021-12
r8a2e4a,2021-12-09,4,台南市北區,賢北里,3045.0,2021-12
r8a2e4a,2021-12-10,5,台南市北區,賢北里,3610.0,2021-12
r8a2e4a,2021-12-11,6,台南市北區,賢北里,4135.0,2021-12
r8a2e4a,2021-12-13,1,台南市北區,賢北里,3190.0,2021-12
r8a2e4a,2021-12-14,2,台南市北區,賢北里,3210.0,2021-12
r8a2e4a,2021-12-15,3,台南市北區,賢北里,2190.0,2021-12
r8a2e4a,2021-12-16,4,台南市北區,賢北里,2720.0,2021-12
r8a2e4a,2021-12-17,5,台南市北區,賢北里,2985.0,2021-12
r8a2e4a,2021-12-18,6,台南市北區,賢北里,3630.0,2021-12
r8a2e4a,2021-12-20,1,台南市北區,賢北里,3305.0,2021-12
r8a2e4a,2021-12-21,2,台南市北區,賢北里,1880.0,2021-12
r8a2e4a,2021-12-22,3,台南市北區,賢北里,2710.0,2021-12
r8a2e4a,2021-12-23,4,台南市北區,賢北里,3390.0,2021-12
r8a2e4a,2021-12-24,5,台南市北區,賢北里,2450.0,2021-12
r8a2e4a,2021-12-25,6,台南市北區,賢北里,3350.0,2021-12
r8a2e4a,2021-12-27,1,台南市北區,賢北里,2585.0,2021-12
r8a2e4a,2021-12-28,2,台南市北區,賢北里,2230.0,2021-12
r8a2e4a,2021-12-29,3,台南市北區,賢北里,2625.0,2021-12
r8a2e4a,2021-12-30,4,台南市北區,賢北里,2085.0,2021-12
r8a2e4a,2021-12-31,5,台南市北區,賢北里,2145.0,2021-12
r8a2e4a,2022-01-01,6,台南市北區,賢北里,3815.0,2022-01
r8a2e4a,2022-01-03,1,台南市北區,賢北里,2215.0,2022-01
r8a2e4a,2022-01-04,2,台南市北區,賢北里,3560.0,2022-01
r8a2e4a,2022-01-05,3,台南市北區,賢北里,2674.0,2022-01
r8a2e4a,2022-01-06,4,台南市北區,賢北里,2445.0,2022-01
r8a2e4a,2022-01-07,5,台南市北區,賢北里,2535.0,2022-01
r8a2e4a,2022-01-08,6,台南市北區,賢北里,3585.0,2022-01
r8a2e4a,2022-01-10,1,台南市北區,賢北里,4196.0,2022-01
r8a2e4a,2022-01-11,2,台南市北區,賢北里,2969.0,2022-01
r8a2e4a,2022-01-12,3,台南市北區,賢北里,3467.0,2022-01
r8a2e4a,2022-01-13,4,台南市北區,賢北里,2695.0,2022-01
r8a2e4a,2022-01-14,5,台南市北區,賢北里,2718.0,2022-01
r8a2e4a,2022-01-15,6,台南市北區,賢北里,3945.0,2022-01
r8a2e4a,2022-01-17,1,台南市北區,賢北里,3359.0,2022-01
r8a2e4a,2022-01-18,2,台南市北區,賢北里,2477.0,2022-01
r8a2e4a,2022-01-19,3,台南市北區,賢北里,2648.0,2022-01
r8a2e4a,2022-01-20,4,台南市北區,賢北里,3397.0,2022-01
r8a2e4a,2022-01-21,5,台南市北區,賢北里,3964.0,2022-01
r8a2e4a,2022-01-22,6,台南市北區,賢北里,3272.0,2022-01
r8a2e4a,2022-01-24,1,台南市北區,賢北里,3714.0,2022-01
r8a2e4a,2022-01-25,2,台南市北區,賢北里,3252.0,2022-01
r8a2e4a,2022-01-26,3,台南市北區,賢北里,3314.0,2022-01
r8a2e4a,2022-01-27,4,台南市北區,賢北里,3149.0,2022-01
r8a2e4a,2022-01-28,5,台南市北區,賢北里,3459.0,2022-01
r8a2e4a,2022-01-29,6,台南市北區,賢北里,3784.0,2022-01
r8a2e4a,2022-01-31,1,台南市北區,賢北里,3677.0,2022-01
r8a2e4a,2022-02-01,2,台南市北區,賢北里,7407.0,2022-02
r8a2e4a,2022-02-02,3,台南市北區,賢北里,7563.0,2022-02
r8a2e4a,2022-02-03,4,台南市北區,賢北里,8101.0,2022-02
r8a2e4a,2022-02-04,5,台南市北區,賢北里,7723.0,2022-02
r8a2e4a,2022-02-07,1,台南市北區,賢北里,3671.0,2022-02
r8a2e4a,2022-02-08,2,台南市北區,賢北里,3541.0,2022-02
r8a2e4a,2022-02-09,3,台南市北區,賢北里,3587.0,2022-02
r8a2e4a,2022-02-10,4,台南市北區,賢北里,3512.0,2022-02
r8a2e4a,2022-02-11,5,台南市北區,賢北里,4460.0,2022-02
r8a2e4a,2022-02-12,6,台南市北區,賢北里,3598.0,2022-02
r8a2e4a,2022-02-14,1,台南市北區,賢北里,3272.0,2022-02
r8a2e4a,2022-02-15,2,台南市北區,賢北里,3754.0,2022-02
r8a2e4a,2022-02-16,3,台南市北區,賢北里,3689.0,2022-02
r8a2e4a,2022-02-17,4,台南市北區,賢北里,3015.0,2022-02
r8a2e4a,2022-02-18,5,台南市北區,賢北里,3475.0,2022-02
r8a2e4a,2022-02-19,6,台南市北區,賢北里,4683.0,2022-02
r8a2e4a,2022-02-21,1,台南市北區,賢北里,3028.0,2022-02
r8a2e4a,2022-02-22,2,台南市北區,賢北里,3602.0,2022-02
r8a2e4a,2022-02-23,3,台南市北區,賢北里,2652.0,2022-02
r8a2e4a,2022-02-24,4,台南市北區,賢北里,3093.0,2022-02
r8a2e4a,2022-02-25,5,台南市北區,賢北里,2713.0,2022-02
r8a2e4a,2022-02-26,6,台南市北區,賢北里,3862.0,2022-02
r8a2e4a,2022-02-28,1,台南市北區,賢北里,4542.0,2022-02
r8a2e4a,2022-03-01,2,台南市北區,賢北里,4134.0,2022-03
r8a2e4a,2022-03-02,3,台南市北區,賢北里,3547.0,2022-03
r8a2e4a,2022-03-03,4,台南市北區,賢北里,4803.0,2022-03
r8a2e4a,2022-03-04,5,台南市北區,賢北里,3430.0,2022-03
r8a2e4a,2022-03-05,6,台南市北區,賢北里,4471.0,2022-03
r8a2e4a,2022-03-07,1,台南市北區,賢北里,3338.0,2022-03
r8a2e4a,2022-03-08,2,台南市北區,賢北里,3784.0,2022-03
r8a2e4a,2022-03-09,3,台南市北區,賢北里,3774.0,2022-03
r8a2e4a,2022-03-10,4,台南市北區,賢北里,4914.0,2022-03
r8a2e4a,2022-03-11,5,台南市北區,賢北里,4055.0,2022-03
r8a2e4a,2022-03-12,6,台南市北區,賢北里,4955.0,2022-03
r8a2e4a,2022-03-14,1,台南市北區,賢北里,4210.0,2022-03
r8a2e4a,2022-03-15,2,台南市北區,賢北里,3617.0,2022-03
r8a2e4a,2022-03-16,3,台南市北區,賢北里,3842.0,2022-03
r8a2e4a,2022-03-17,4,台南市北區,賢北里,3205.0,2022-03
r8a2e4a,2022-03-18,5,台南市北區,賢北里,3779.0,2022-03
r8a2e4a,2022-03-19,6,台南市北區,賢北里,3327.0,2022-03
r8a2e4a,2022-03-21,1,台南市北區,賢北里,2935.0,2022-03
r8a2e4a,2022-03-22,2,台南市北區,賢北里,4110.0,2022-03
r8a2e4a,2022-03-23,3,台南市北區,賢北里,3484.0,2022-03
r8a2e4a,2022-03-24,4,台南市北區,賢北里,3888.0,2022-03
r8a2e4a,2022-03-25,5,台南市北區,賢北里,3490.0,2022-03
r8a2e4a,2022-03-26,6,台南市北區,賢北里,4540.0,2022-03
r8a2e4a,2022-03-28,1,台南市北區,賢北里,3685.0,2022-03
r8a2e4a,2022-03-29,2,台南市北區,賢北里,4453.0,2022-03
r8a2e4a,2022-03-30,3,台南市北區,賢北里,4100.0,2022-03
r8a2e4a,2022-03-31,4,台南市北區,賢北里,3998.0,2022-03
r8a2e4a,2022-04-01,5,台南市北區,賢北里,4533.0,2022-04
r8a2e4a,2022-04-02,6,台南市北區,賢北里,3491.0,2022-04
r8a2e4a,2022-04-04,1,台南市北區,賢北里,4450.0,2022-04
r8a2e4a,2022-04-05,2,台南市北區,賢北里,4872.0,2022-04
r8a2e4a,2022-04-06,3,台南市北區,賢北里,5685.0,2022-04
r8a2e4a,2022-04-07,4,台南市北區,賢北里,4947.0,2022-04
r8a2e4a,2022-04-08,5,台南市北區,賢北里,5049.0,2022-04
r8a2e4a,2022-04-09,6,台南市北區,賢北里,4311.0,2022-04
r8a2e4a,2022-04-11,1,台南市北區,賢北里,4900.0,2022-04
r8a2e4a,2022-04-12,2,台南市北區,賢北里,4212.0,2022-04
r8a2e4a,2022-04-13,3,台南市北區,賢北里,4418.0,2022-04
r8a2e4a,2022-04-14,4,台南市北區,賢北里,3787.0,2022-04
r8a2e4a,2022-04-15,5,台南市北區,賢北里,4066.0,2022-04
r8a2e4a,2022-04-16,6,台南市北區,賢北里,3374.0,2022-04
r8a2e4a,2022-04-18,1,台南市北區,賢北里,4297.0,2022-04
r8a2e4a,2022-04-19,2,台南市北區,賢北里,4513.0,2022-04
r8a2e4a,2022-04-20,3,台南市北區,賢北里,3591.0,2022-04
r8a2e4a,2022-04-21,4,台南市北區,賢北里,4358.0,2022-04
r8a2e4a,2022-04-22,5,台南市北區,賢北里,3752.0,2022-04
r8a2e4a,2022-04-23,6,台南市北區,賢北里,4917.0,2022-04
r8a2e4a,2022-04-25,1,台南市北區,賢北里,3568.0,2022-04
r8a2e4a,2022-04-26,2,台南市北區,賢北里,4846.0,2022-04
r8a2e4a,2022-04-27,3,台南市北區,賢北里,3500.0,2022-04
r8a2e4a,2022-04-28,4,台南市北區,賢北里,4271.0,2022-04
r8a2e4a,2022-04-29,5,台南市北區,賢北里,4469.0,2022-04
r8a2e4a,2022-04-30,6,台南市北區,賢北里,3306.0,2022-04
r8a2e4a,2022-05-02,1,台南市北區,賢北里,5040.0,2022-05
r8a2e4a,2022-05-03,2,台南市北區,賢北里,4905.0,2022-05
r8a2e4a,2022-05-04,3,台南市北區,賢北里,3662.0,2022-05
r8a2e4a,2022-05-05,4,台南市北區,賢北里,3917.0,2022-05
r8a2e4a,2022-05-06,5,台南市北區,賢北里,4343.0,2022-05
r8a2e4a,2022-05-07,6,台南市北區,賢北里,3776.0,2022-05
r8a2e4a,2022-05-09,1,台南市北區,賢北里,4160.0,2022-05
r8a2e4a,2022-05-10,2,台南市北區,賢北里,5037.0,2022-05
r8a2e4a,2022-05-11,3,台南市北區,賢北里,4924.0,2022-05
r8a2e4a,2022-05-12,4,台南市北區,賢北里,5178.0,2022-05
r8a2e4a,2022-05-13,5,台南市北區,賢北里,4946.0,2022-05
r8a2e4a,2022-05-14,6,台南市北區,賢北里,5489.0,2022-05
r8a2e4a,2022-05-16,1,台南市北區,賢北里,4286.0,2022-05
r8a2e4a,2022-05-17,2,台南市北區,賢北里,4859.0,2022-05
r8a2e4a,2022-05-18,3,台南市北區,賢北里,4338.0,2022-05
r8a2e4a,2022-05-19,4,台南市北區,賢北里,5264.0,2022-05
r8a2e4a,2022-05-20,5,台南市北區,賢北里,4094.0,2022-05
r8a2e4a,2022-05-21,6,台南市北區,賢北里,4372.0,2022-05
r8a2e4a,2022-05-23,1,台南市北區,賢北里,4815.0,2022-05
r8a2e4a,2022-05-24,2,台南市北區,賢北里,4646.0,2022-05
r8a2e4a,2022-05-25,3,台南市北區,賢北里,5330.0,2022-05
r8a2e4a,2022-05-26,4,台南市北區,賢北里,5084.0,2022-05
r8a2e4a,2022-05-27,5,台南市北區,賢北里,3905.0,2022-05
r8a2e4a,2022-05-28,6,台南市北區,賢北里,4703.0,2022-05
r8a2e4a,2022-05-30,1,台南市北區,賢北里,4739.0,2022-05
r8a2e4a,2022-05-31,2,台南市北區,賢北里,3928.0,2022-05
r8a2e4a,2022-06-01,3,台南市北區,賢北里,3982.0,2022-06
r8a2e4a,2022-06-02,4,台南市北區,賢北里,4461.0,2022-06
r8a2e4a,2022-06-03,5,台南市北區,賢北里,5683.0,2022-06
r8a2e4a,2022-06-04,6,台南市北區,賢北里,4410.0,2022-06
r8a2e4a,2022-06-06,1,台南市北區,賢北里,4468.0,2022-06
r8a2e4a,2022-06-07,2,台南市北區,賢北里,5118.0,2022-06
r8a2e4a,2022-06-08,3,台南市北區,賢北里,5297.0,2022-06
r8a2e4a,2022-06-09,4,台南市北區,賢北里,5253.0,2022-06
r8a2e4a,2022-06-10,5,台南市北區,賢北里,3908.0,2022-06
r8a2e4a,2022-06-11,6,台南市北區,賢北里,3384.0,2022-06
r8a2e4a,2022-06-13,1,台南市北區,賢北里,4142.0,2022-06
r8a2e4a,2022-06-14,2,台南市北區,賢北里,4529.0,2022-06
r8a2e4a,2022-06-15,3,台南市北區,賢北里,4207.0,2022-06
r8a2e4a,2022-06-16,4,台南市北區,賢北里,4273.0,2022-06
r8a2e4a,2022-06-17,5,台南市北區,賢北里,4614.0,2022-06
r8a2e4a,2022-06-18,6,台南市北區,賢北里,3506.0,2022-06
r8a2e4a,2022-06-20,1,台南市北區,賢北里,3767.0,2022-06
r8a2e4a,2022-06-21,2,台南市北區,賢北里,4956.0,2022-06
r8a2e4a,2022-06-22,3,台南市北區,賢北里,4424.0,2022-06
r8a2e4a,2022-06-23,4,台南市北區,賢北里,4506.0,2022-06
r8a2e4a,2022-06-24,5,台南市北區,賢北里,3977.0,2022-06
r8a2e4a,2022-06-25,6,台南市北區,賢北里,5754.0,2022-06
r8a2e4a,2022-06-27,1,台南市北區,賢北里,5791.0,2022-06
r8a2e4a,2022-06-28,2,台南市北區,賢北里,3692.0,2022-06
r8a2e4a,2022-06-29,3,台南市北區,賢北里,4697.0,2022-06
r8a2e4a,2022-06-30,4,台南市北區,賢北里,4325.0,2022-06
r8a2e4a,2022-07-01,5,台南市北區,賢北里,4486.0,2022-07
r8a2e4a,2022-07-02,6,台南市北區,賢北里,4088.0,2022-07
r8a2e4a,2022-07-04,1,台南市北區,賢北里,4704.0,2022-07
r8a2e4a,2022-07-05,2,台南市北區,賢北里,4041.0,2022-07
r8a2e4a,2022-07-06,3,台南市北區,賢北里,3554.0,2022-07
r8a2e4a,2022-07-07,4,台南市北區,賢北里,3858.0,2022-07
r8a2e4a,2022-07-08,5,台南市北區,賢北里,4603.0,2022-07
r8a2e4a,2022-07-09,6,台南市北區,賢北里,4466.0,2022-07
r8a2e4a,2022-07-11,1,台南市北區,賢北里,4634.0,2022-07
r8a2e4a,2022-07-12,2,台南市北區,賢北里,4028.0,2022-07
r8a2e4a,2022-07-13,3,台南市北區,賢北里,4083.0,2022-07
r8a2e4a,2022-07-14,4,台南市北區,賢北里,4207.0,2022-07
r8a2e4a,2022-07-15,5,台南市北區,賢北里,3735.0,2022-07
r8a2e4a,2022-07-16,6,台南市北區,賢北里,3735.0,2022-07
r8a2e4a,2022-07-18,1,台南市北區,賢北里,4499.0,2022-07
r8a2e4a,2022-07-19,2,台南市北區,賢北里,4703.0,2022-07
r8a2e4a,2022-07-20,3,台南市北區,賢北里,3974.0,2022-07
r8a2e4a,2022-07-21,4,台南市北區,賢北里,3629.0,2022-07
r8a2e4a,2022-07-22,5,台南市北區,賢北里,4510.0,2022-07
r8a2e4a,2022-07-23,6,台南市北區,賢北里,3767.0,2022-07
r8a2e4a,2022-07-25,1,台南市北區,賢北里,4529.0,2022-07
r8a2e4a,2022-07-26,2,台南市北區,賢北里,5000.0,2022-07
r8a2e4a,2022-07-27,3,台南市北區,賢北里,4504.0,2022-07
r8a2e4a,2022-07-28,4,台南市北區,賢北里,4501.0,2022-07
r8a2e4a,2022-07-29,5,台南市北區,賢北里,4785.0,2022-07
r8a2e4a,2022-07-30,6,台南市北區,賢北里,6130.0,2022-07
r8a2e4a,2022-08-01,1,台南市北區,賢北里,5404.0,2022-08
r8a2e4a,2022-08-02,2,台南市北區,賢北里,4356.0,2022-08
r8a2e4a,2022-08-03,3,台南市北區,賢北里,4428.0,2022-08
r8a2e4a,2022-08-04,4,台南市北區,賢北里,4227.0,2022-08
r8a2e4a,2022-08-05,5,台南市北區,賢北里,4428.0,2022-08
r8a2e4a,2022-08-06,6,台南市北區,賢北里,3477.0,2022-08
r8a2e4a,2022-08-08,1,台南市北區,賢北里,3586.0,2022-08
r8a2e4a,2022-08-09,2,台南市北區,賢北里,5262.0,2022-08
r8a2e4a,2022-08-10,3,台南市北區,賢北里,5045.0,2022-08
r8a2e4a,2022-08-11,4,台南市北區,賢北里,4933.0,2022-08
r8a2e4a,2022-08-12,5,台南市北區,賢北里,4376.0,2022-08
r8a2e4a,2022-08-13,6,台南市北區,賢北里,4799.0,2022-08
r8a2e4a,2022-08-15,1,台南市北區,賢北里,4753.0,2022-08
r8a2e4a,2022-08-16,2,台南市北區,賢北里,4970.0,2022-08
r8a2e4a,2022-08-17,3,台南市北區,賢北里,4596.0,2022-08
r8a2e4a,2022-08-18,4,台南市北區,賢北里,4847.0,2022-08
r8a2e4a,2022-08-19,5,台南市北區,賢北里,4227.0,2022-08
r8a2e4a,2022-08-20,6,台南市北區,賢北里,5917.0,2022-08
r8a2e4a,2022-08-22,1,台南市北區,賢北里,4896.0,2022-08
r8a2e4a,2022-08-23,2,台南市北區,賢北里,3578.0,2022-08
r8a2e4a,2022-08-24,3,台南市北區,賢北里,4590.0,2022-08
r8a2e4a,2022-08-25,4,台南市北區,賢北里,4004.0,2022-08
r8a2e4a,2022-08-26,5,台南市北區,賢北里,4381.0,2022-08
r8a2e4a,2022-08-27,6,台南市北區,賢北里,4610.0,2022-08
r8a2e4a,2022-08-29,1,台南市北區,賢北里,4135.0,2022-08
r8a2e4a,2022-08-30,2,台南市北區,賢北里,4922.0,2022-08
r8a2e4a,2022-08-31,3,台南市北區,賢北里,4824.0,2022-08
r8a2e4a,2022-09-01,4,台南市北區,賢北里,4211.0,2022-09
r8a2e4a,2022-09-02,5,台南市北區,賢北里,4604.0,2022-09
r8a2e4a,2022-09-03,6,台南市北區,賢北里,5228.0,2022-09
r8a2e4a,2022-09-05,1,台南市北區,賢北里,5426.0,2022-09
r8a2e4a,2022-09-06,2,台南市北區,賢北里,4209.0,2022-09
r8a2e4a,2022-09-07,3,台南市北區,賢北里,4091.0,2022-09
r8a2e4a,2022-09-08,4,台南市北區,賢北里,4547.0,2022-09
r8a2e4a,2022-09-09,5,台南市北區,賢北里,4311.0,2022-09
r8a2e4a,2022-09-10,6,台南市北區,賢北里,3005.0,2022-09
r8a2e4a,2022-09-12,1,台南市北區,賢北里,5112.0,2022-09
r8a2e4a,2022-09-13,2,台南市北區,賢北里,4531.0,2022-09
r8a2e4a,2022-09-14,3,台南市北區,賢北里,4703.0,2022-09
r8a2e4a,2022-09-15,4,台南市北區,賢北里,3760.0,2022-09
r8a2e4a,2022-09-16,5,台南市北區,賢北里,5569.0,2022-09
r8a2e4a,2022-09-17,6,台南市北區,賢北里,4939.0,2022-09
r8a2e4a,2022-09-19,1,台南市北區,賢北里,4958.0,2022-09
r8a2e4a,2022-09-20,2,台南市北區,賢北里,3822.0,2022-09
r8a2e4a,2022-09-21,3,台南市北區,賢北里,5133.0,2022-09
r8a2e4a,2022-09-22,4,台南市北區,賢北里,4478.0,2022-09
r8a2e4a,2022-09-23,5,台南市北區,賢北里,4137.0,2022-09
r8a2e4a,2022-09-25,7,台南市北區,賢北里,620.0,2022-09
r8a2e4a,2022-09-26,1,台南市北區,賢北里,4240.0,2022-09
r8a2e4a,2022-09-27,2,台南市北區,賢北里,4677.0,2022-09
r8a2e4a,2022-09-28,3,台南市北區,賢北里,3550.0,2022-09
r8a2e4a,2022-09-29,4,台南市北區,賢北里,4122.0,2022-09
r8a2e4a,2022-09-30,5,台南市北區,賢北里,4803.0,2022-09
r8a2e4a,2022-10-01,6,台南市北區,賢北里,4188.0,2022-10
r8a2e4a,2022-10-03,1,台南市北區,賢北里,5222.0,2022-10
r8a2e4a,2022-10-04,2,台南市北區,賢北里,5286.0,2022-10
r8a2e4a,2022-10-05,3,台南市北區,賢北里,4423.0,2022-10
r8a2e4a,2022-10-06,4,台南市北區,賢北里,4459.0,2022-10
r8a2e4a,2022-10-07,5,台南市北區,賢北里,3681.0,2022-10
r8a2e4a,2022-10-08,6,台南市北區,賢北里,4917.0,2022-10
r8a2e4a,2022-10-10,1,台南市北區,賢北里,4075.0,2022-10
r8a2e4a,2022-10-11,2,台南市北區,賢北里,5091.0,2022-10
r8a2e4a,2022-10-12,3,台南市北區,賢北里,4503.0,2022-10
r8a2e4a,2022-10-13,4,台南市北區,賢北里,5343.0,2022-10
r8a2e4a,2022-10-14,5,台南市北區,賢北里,3898.0,2022-10
r8a2e4a,2022-10-15,6,台南市北區,賢北里,4033.0,2022-10
r8a2e4a,2022-10-17,1,台南市北區,賢北里,4428.0,2022-10
r8a2e4a,2022-10-18,2,台南市北區,賢北里,4995.0,2022-10
r8a2e4a,2022-10-19,3,台南市北區,賢北里,5201.0,2022-10
r8a2e4a,2022-10-20,4,台南市北區,賢北里,4767.0,2022-10
r8a2e4a,2022-10-21,5,台南市北區,賢北里,4388.0,2022-10
r8a2e4a,2022-10-22,6,台南市北區,賢北里,4377.0,2022-10
r8a2e4a,2022-10-24,1,台南市北區,賢北里,5374.0,2022-10
r8a2e4a,2022-10-25,2,台南市北區,賢北里,4978.0,2022-10
r8a2e4a,2022-10-26,3,台南市北區,賢北里,5448.0,2022-10
r8a2e4a,2022-10-27,4,台南市北區,賢北里,5152.0,2022-10
r8a2e4a,2022-10-28,5,台南市北區,賢北里,4525.0,2022-10
r8a2e4a,2022-10-29,6,台南市北區,賢北里,6388.0,2022-10
r8a2e4a,2022-10-31,1,台南市北區,賢北里,5423.0,2022-10
r8a2e4a,2022-11-01,2,台南市北區,賢北里,4473.0,2022-11
r8a2e4a,2022-11-02,3,台南市北區,賢北里,5013.0,2022-11
r8a2e4a,2022-11-03,4,台南市北區,賢北里,5447.0,2022-11
r8a2e4a,2022-11-04,5,台南市北區,賢北里,5923.0,2022-11
r8a2e4a,2022-11-05,6,台南市北區,賢北里,5674.0,2022-11
r8a2e4a,2022-11-07,1,台南市北區,賢北里,6071.0,2022-11
r8a2e4a,2022-11-08,2,台南市北區,賢北里,4519.0,2022-11
r8a2e4a,2022-11-09,3,台南市北區,賢北里,5245.0,2022-11
r8a2e4a,2022-11-10,4,台南市北區,賢北里,5149.0,2022-11
r8a2e4a,2022-11-11,5,台南市北區,賢北里,4811.0,2022-11
r8a2e4a,2022-11-12,6,台南市北區,賢北里,4197.0,2022-11
r8a2e4a,2022-11-14,1,台南市北區,賢北里,5712.0,2022-11
r8a2e4a,2022-11-15,2,台南市北區,賢北里,5327.0,2022-11
r8a2e4a,2022-11-16,3,台南市北區,賢北里,4366.0,2022-11
r8a2e4a,2022-11-17,4,台南市北區,賢北里,5649.0,2022-11
r8a2e4a,2022-11-18,5,台南市北區,賢北里,5349.0,2022-11
r8a2e4a,2022-11-19,6,台南市北區,賢北里,4079.0,2022-11
r8a2e4a,2022-11-21,1,台南市北區,賢北里,5639.0,2022-11
r8a2e4a,2022-11-22,2,台南市北區,賢北里,4237.0,2022-11
r8a2e4a,2022-11-23,3,台南市北區,賢北里,4163.0,2022-11
r8a2e4a,2022-11-24,4,台南市北區,賢北里,4309.0,2022-11
r8a2e4a,2022-11-25,5,台南市北區,賢北里,5163.0,2022-11
r8a2e4a,2022-11-26,6,台南市北區,賢北里,6233.0,2022-11
r8a2e4a,2022-11-28,1,台南市北區,賢北里,5287.0,2022-11
r8a2e4a,2022-11-29,2,台南市北區,賢北里,4445.0,2022-11
r8a2e4a,2022-11-30,3,台南市北區,賢北里,5082.0,2022-11
r8a2e4a,2022-12-01,4,台南市北區,賢北里,5504.0,2022-12
r8a2e4a,2022-12-02,5,台南市北區,賢北里,4086.0,2022-12
r8a2e4a,2022-12-03,6,台南市北區,賢北里,5353.0,2022-12
r8a2e4a,2022-12-05,1,台南市北區,賢北里,5325.0,2022-12
r8a2e4a,2022-12-06,2,台南市北區,賢北里,6233.0,2022-12
r8a2e4a,2022-12-07,3,台南市北區,賢北里,4215.0,2022-12
r8a2e4a,2022-12-08,4,台南市北區,賢北里,4853.0,2022-12
r8a2e4a,2022-12-09,5,台南市北區,賢北里,5097.0,2022-12
r8a2e4a,2022-12-10,6,台南市北區,賢北里,5869.0,2022-12
r8a2e4a,2022-12-12,1,台南市北區,賢北里,7818.0,2022-12
r8a2e4a,2022-12-13,2,台南市北區,賢北里,7512.0,2022-12
r8a2e4a,2022-12-14,3,台南市北區,賢北里,7646.0,2022-12
r8a2e4a,2022-12-15,4,台南市北區,賢北里,7909.0,2022-12
r8a2e4a,2022-12-16,5,台南市北區,賢北里,6926.0,2022-12
r8a2e4a,2022-12-17,6,台南市北區,賢北里,7495.0,2022-12
r8a2e4a,2022-12-19,1,台南市北區,賢北里,8773.0,2022-12
r8a2e4a,2022-12-20,2,台南市北區,賢北里,8658.0,2022-12
r8a2e4a,2022-12-21,3,台南市北區,賢北里,8989.0,2022-12
r8a2e4a,2022-12-22,4,台南市北區,賢北里,6355.0,2022-12
r8a2e4a,2022-12-23,5,台南市北區,賢北里,7790.0,2022-12
r8a2e4a,2022-12-24,6,台南市北區,賢北里,6763.0,2022-12
r8a2e4a,2022-12-26,1,台南市北區,賢北里,6139.0,2022-12
r8a2e4a,2022-12-27,2,台南市北區,賢北里,7451.0,2022-12
r8a2e4a,2022-12-28,3,台南市北區,賢北里,6539.0,2022-12
r8a2e4a,2022-12-29,4,台南市北區,賢北里,6098.0,2022-12
r8a2e4a,2022-12-30,5,台南市北區,賢北里,7237.0,2022-12
r8a2e4a,2022-12-31,6,台南市北區,賢北里,10274.0,2022-12
r8a2e4a,2023-01-02,1,台南市北區,賢北里,8325.0,2023-01
r8a2e4a,2023-01-03,2,台南市北區,賢北里,7975.0,2023-01
r8a2e4a,2023-01-04,3,台南市北區,賢北里,7891.0,2023-01
